gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2608290123	422	100	1	422	1	422	0.0e+00	827	KO:K05837	rod shape determining protein RodA		Yes
2608290124	356	100	1	356	1	356	0.0e+00	694.1	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
2608290125	342	100	1	342	1	342	0.0e+00	724.2	KO:K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	EC:1.3.3.3	Yes
2608290127	211	100	1	211	1	211	0.0e+00	422.5	KO:K03684	ribonuclease D [EC:3.1.13.5]	EC:3.1.13.5	Yes
2608290133	347	100	1	347	1	347	0.0e+00	707.6	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
2608290134	510	99.8	1	510	1	510	0.0e+00	994.2	KO:K13799	pantoate ligase / cytidylate kinase [EC:6.3.2.1 2.7.4.14]	EC:2.7.4.14	Yes
2608290134	510	99.8	1	510	1	510	0.0e+00	994.2	KO:K13799	pantoate ligase / cytidylate kinase [EC:6.3.2.1 2.7.4.14]	EC:6.3.2.1	Yes
2608290135	157	100	1	157	1	157	0.0e+00	312	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	Yes
2608290136	253	100	1	253	1	253	0.0e+00	516.9	KO:K05370	phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]	EC:1.3.7.3	Yes
2608290137	236	100	1	236	1	236	0.0e+00	491.1	KO:K05369	15,16-dihydrobiliverdin:ferredoxin oxidoreductase [EC:1.3.7.2]	EC:1.3.7.2	Yes
2608290138	236	100	1	236	1	236	0.0e+00	469.9	KO:K00510	heme oxygenase [EC:1.14.99.3]	EC:1.14.99.3	Yes
2608290140	474	100	1	474	1	474	0.0e+00	970.3	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2608290145	844	100	1	844	5	848	0.0e+00	1716.4	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
2608290150	249	100	1	249	1	249	0.0e+00	493	KO:K03685	ribonuclease III [EC:3.1.26.3]	EC:3.1.26.3	Yes
2608290152	179	100	1	179	1	179	0.0e+00	357.1	KO:K02860	16S rRNA processing protein RimM		Yes
2608290153	631	100	1	631	1	631	0.0e+00	1243	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2608290154	81	100	1	81	1	81	8.5e-44	177.2	KO:K02691	photosystem I subunit VII		Yes
2608290155	79	100	1	79	1	79	4.9e-36	151.4	KO:K02078	acyl carrier protein		Yes
2608290156	414	100	1	414	1	414	0.0e+00	820.8	KO:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	EC:2.3.1.179	Yes
2608290157	668	100	1	668	1	668	0.0e+00	1370.9	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2608290158	456	100	1	456	1	456	0.0e+00	934.5	KO:K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]	EC:4.1.99.17	Yes
2608290160	394	100	1	394	1	394	0.0e+00	785.8	KO:K01436	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	Yes
2608290162	352	100	1	352	1	352	0.0e+00	683.3	KO:K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	EC:3.6.4.12	Yes
2608290163	164	100	1	164	1	164	0.0e+00	328.6	KO:K03664	SsrA-binding protein		Yes
2608290165	512	99.8	1	512	1	512	0.0e+00	1018.1	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	Yes
2608290166	248	98.4	1	248	1	248	0.0e+00	473	KO:K05971			Yes
2608290168	250	100	1	250	1	250	0.0e+00	496.9	KO:K03570	rod shape-determining protein MreC		Yes
2608290169	350	100	1	350	75	424	0.0e+00	674.1	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
2608290170	133	100	1	133	1	133	0.0e+00	267.7	KO:K03111	single-strand DNA-binding protein		Yes
2608290171	219	93.1	1	216	1	216	0.0e+00	413.7	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	Yes
2608290172	472	100	1	472	1	472	0.0e+00	931.4	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2608290173	145	99.3	1	145	1	145	0.0e+00	290.8	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2608290174	332	100	1	332	1	332	0.0e+00	654.4	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2608290176	344	100	1	344	1	344	0.0e+00	668.7	KO:K03087	RNA polymerase nonessential primary-like sigma factor		Yes
2608290177	468	100	1	468	1	468	0.0e+00	886.3	KO:K06213	magnesium transporter		Yes
2608290178	122	75.2	14	122	1	109	9.3e-42	171	KO:K06199	CrcB protein		Yes
2608290179	122	99.2	1	122	1	122	0.0e+00	242.7	KO:K06199	CrcB protein		Yes
2608290181	655	100	1	655	1	655	0.0e+00	1302	KO:K02470	DNA gyrase subunit B [EC:5.99.1.3]	EC:5.99.1.3	Yes
2608290182	299	100	1	299	1	299	0.0e+00	597	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2608290183	190	100	1	190	1	190	0.0e+00	380.2	KO:K02520	translation initiation factor IF-3		Yes
2608290184	328	99.7	1	328	1	328	0.0e+00	639.8	KO:K07978	GntR family transcriptional regulator		Yes
2608290185	245	100	1	245	1	245	0.0e+00	483.4	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
2608290186	943	100	1	943	1	943	0.0e+00	1862.4	KO:K03070	preprotein translocase subunit SecA		Yes
2608290190	158	100	1	158	1	158	0.0e+00	309.7	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2608290191	65	100	1	65	1	65	3.3e-30	131.7	KO:K02724	photosystem II PsbZ protein		Yes
2608290192	913	100	1	913	1	913	0.0e+00	1799.3	KO:K03555	DNA mismatch repair protein MutS		Yes
2608290193	207	100	1	207	1	207	0.0e+00	404.1	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.60	Yes
2608290193	207	100	1	207	1	207	0.0e+00	404.1	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.61	Yes
2608290194	333	100	1	333	1	333	0.0e+00	654.8	KO:K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2608290195	586	100	1	586	1	586	0.0e+00	1118.6	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2608290196	679	100	1	679	1	679	0.0e+00	1336.2	KO:K03702	excinuclease ABC subunit B		Yes
2608290198	336	100	1	336	1	336	0.0e+00	686.8	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2608290199	660	100	1	660	1	660	0.0e+00	1321.6	KO:K12574	ribonuclease J [EC:3.1.-.-]	EC:3.1.-	Yes
2608290200	300	100	1	300	1	300	0.0e+00	594	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2608290201	343	99.7	1	343	1	343	0.0e+00	665.2	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2608290202	481	100	1	481	1	481	0.0e+00	916.8	KO:K03545	trigger factor		Yes
2608290203	219	99.5	1	219	1	219	0.0e+00	423.7	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2608290204	455	100	1	455	1	455	0.0e+00	890.2	KO:K03544	ATP-dependent Clp protease ATP-binding subunit ClpX		Yes
2608290205	579	100	1	579	1	579	0.0e+00	1143.6	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
2608290206	433	100	1	433	1	433	0.0e+00	855.9	KO:K03429	1,2-diacylglycerol 3-glucosyltransferase [EC:2.4.1.157]	EC:2.4.1.157	Yes
2608290208	65	100	1	65	1	65	4.3e-30	131.3	KO:K02916	large subunit ribosomal protein L35		Yes
2608290209	115	100	1	115	1	115	0.0e+00	229.2	KO:K02887	large subunit ribosomal protein L20		Yes
2608290211	264	100	1	264	1	264	0.0e+00	512.7	KO:K03149	thiazole synthase [EC:2.8.1.10]	EC:2.8.1.10	Yes
2608290212	397	99.7	1	397	1	397	0.0e+00	803.5	KO:K06118	UDP-sulfoquinovose synthase [EC:3.13.1.1]	EC:3.13.1.1	Yes
2608290215	969	100	1	969	1	969	0.0e+00	1941.4	KO:K00281	glycine dehydrogenase [EC:1.4.4.2]	EC:1.4.4.2	Yes
2608290216	129	100	1	129	1	129	0.0e+00	256.1	KO:K02437	glycine cleavage system H protein		Yes
2608290219	312	100	1	312	1	312	0.0e+00	663.3	KO:K00507	stearoyl-CoA desaturase (delta-9 desaturase) [EC:1.14.19.1]	EC:1.14.19.1	Yes
2608290220	151	100	1	151	1	151	0.0e+00	292	KO:K02939	large subunit ribosomal protein L9		Yes
2608290221	460	100	1	460	1	460	0.0e+00	892.5	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2608290222	662	100	1	662	1	662	0.0e+00	1314.3	KO:K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme		Yes
2608290227	442	99.8	6	442	1	437	0.0e+00	880.9	KO:K01971	DNA ligase (ATP) [EC:6.5.1.1]	EC:6.5.1.1	Yes
2608290230	918	100	1	918	1	918	0.0e+00	1870.1	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2608290233	279	100	1	279	1	279	0.0e+00	564.7	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2608290234	283	100	1	283	1	283	0.0e+00	581.6	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	Yes
2608290235	293	100	1	293	1	293	0.0e+00	587.8	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	Yes
2608290236	370	100	1	370	1	370	0.0e+00	747.3	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2608290237	598	100	1	598	1	598	0.0e+00	1188.3	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
2608290238	536	100	1	536	1	536	0.0e+00	1077.8	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2608290240	224	100	1	224	1	224	0.0e+00	459.9	KO:K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	EC:6.3.4.20	Yes
2608290241	437	100	1	437	1	437	0.0e+00	888.6	KO:K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	EC:2.6.1.85	Yes
2608290243	267	99.6	1	267	1	267	0.0e+00	528.5	KO:K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	EC:2.1.1.107	Yes
2608290245	692	100	1	692	1	692	0.0e+00	1368.6	KO:K00937	polyphosphate kinase [EC:2.7.4.1]	EC:2.7.4.1	Yes
2608290246	339	100	1	339	1	339	0.0e+00	665.2	KO:K03086	RNA polymerase primary sigma factor		Yes
2608290248	355	100	1	355	1	355	0.0e+00	708.4	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
2608290249	857	100	1	857	1	857	0.0e+00	1711.4	KO:K01682	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	EC:4.2.1.3	Yes
2608290249	857	100	1	857	1	857	0.0e+00	1711.4	KO:K01682	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	EC:4.2.1.99	Yes
2608290250	452	100	1	452	1	452	0.0e+00	875.9	KO:K03281	chloride channel protein, CIC family		Yes
2608290251	284	99.6	1	284	1	284	0.0e+00	577.8	KO:K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	EC:3.5.1.10	Yes
2608290252	360	91.4	1	359	1	359	0.0e+00	660.2	KO:K00273	D-amino-acid oxidase [EC:1.4.3.3]	EC:1.4.3.3	Yes
2608290253	635	100	1	635	11	645	0.0e+00	1225.3	KO:K04043	molecular chaperone DnaK		Yes
2608290254	286	100	1	286	1	286	0.0e+00	565.5	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2608290255	152	100	1	152	1	152	0.0e+00	307	KO:K02990	small subunit ribosomal protein S6		Yes
2608290256	404	100	1	404	1	404	0.0e+00	799.3	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
2608290258	358	100	1	358	1	358	0.0e+00	694.9	KO:K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	EC:2.7.8.13	Yes
2608290260	469	100	1	469	1	469	0.0e+00	943.3	KO:K00696	sucrose-phosphate synthase [EC:2.4.1.14]	EC:2.4.1.14	Yes
2608290261	967	100	1	967	1	967	0.0e+00	1912.1	KO:K03701	excinuclease ABC subunit A		Yes
2608290262	559	100	1	559	1	559	0.0e+00	1082.8	KO:K03631	DNA repair protein RecN (Recombination protein N)		Yes
2608290265	367	100	1	367	1	367	0.0e+00	727.2	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2608290266	385	100	1	385	1	385	0.0e+00	742.3	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2608290268	779	100	1	779	1	779	0.0e+00	1556.2	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2608290269	486	100	1	486	1	486	0.0e+00	966.8	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	Yes
2608290270	813	100	1	813	1	813	0.0e+00	1605.1	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2608290274	208	100	1	208	1	208	0.0e+00	404.4	KO:K03625	N utilization substance protein B		Yes
2608290275	430	100	1	430	1	430	0.0e+00	830.9	KO:K03110	fused signal recognition particle receptor		Yes
2608290276	447	99.8	1	447	1	447	0.0e+00	900.6	KO:K07315	sigma-B regulation protein RsbU (phosphoserine phosphatase)		Yes
2608290277	459	100	1	459	1	459	0.0e+00	905.6	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	Yes
2608290279	334	100	1	334	1	334	0.0e+00	676.4	KO:K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	EC:1.-	Yes
2608290280	164	100	1	164	1	164	0.0e+00	349	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	Yes
2608290281	239	100	1	239	1	239	0.0e+00	468.8	KO:K03687	molecular chaperone GrpE		Yes
2608290282	374	100	1	374	1	374	0.0e+00	762.7	KO:K03686	molecular chaperone DnaJ		Yes
2608290284	305	100	1	305	1	305	0.0e+00	606.7	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2608290285	116	100	1	116	1	116	0.0e+00	231.9	KO:K09747	hypothetical protein		Yes
2608290286	297	100	1	297	1	297	0.0e+00	589	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2608290287	469	99.8	1	469	1	469	0.0e+00	941	KO:K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	EC:6.3.2.8	Yes
2608290288	340	100	1	340	1	340	0.0e+00	686.8	KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	EC:1.2.1.59	Yes
2608290289	328	100	1	328	1	328	0.0e+00	670.2	KO:K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	EC:2.7.4.16	Yes
2608290290	363	100	1	363	1	363	0.0e+00	724.9	KO:K01802	peptidylprolyl isomerase [EC:5.2.1.8]	EC:5.2.1.8	Yes
2608290291	186	100	1	186	1	186	0.0e+00	365.2	KO:K02356	elongation factor P		Yes
2608290292	165	100	1	165	3	167	0.0e+00	324.3	KO:K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein		Yes
2608290293	343	100	1	343	1	343	0.0e+00	693	KO:K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	EC:1.1.1.262	Yes
2608290298	170	100	1	170	1	170	0.0e+00	324.3	KO:K07120			Yes
2608290300	387	93.8	1	385	1	385	0.0e+00	718.8	KO:K00436	NAD-reducing hydrogenase large subunit [EC:1.12.1.2]	EC:1.12.1.2	Yes
2608290301	370	99.7	9	370	1	362	0.0e+00	710.3	KO:K02188	cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]	EC:2.1.1.195	Yes
2608290302	528	100	1	528	1	528	0.0e+00	1061.6	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2608290307	548	100	1	548	49	596	0.0e+00	1099	KO:K05515	penicillin-binding protein 2		Yes
2608290311	886	100	1	886	1	886	0.0e+00	1739.2	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2608290312	648	99.8	1	648	1	648	0.0e+00	1276.5	KO:K01585	arginine decarboxylase [EC:4.1.1.19]	EC:4.1.1.19	Yes
2608290313	152	100	1	152	1	152	0.0e+00	313.5	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	Yes
2608290314	369	100	1	369	1	369	0.0e+00	746.1	KO:K03153	glycine oxidase [EC:1.4.3.19]	EC:1.4.3.19	Yes
2608290315	490	100	1	490	1	490	0.0e+00	974.5	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2608290315	490	100	1	490	1	490	0.0e+00	974.5	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2608290316	205	100	1	205	1	205	0.0e+00	411.8	KO:K00859	dephospho-CoA kinase [EC:2.7.1.24]	EC:2.7.1.24	Yes
2608290317	412	99.8	1	412	1	412	0.0e+00	810.1	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.1	Yes
2608290317	412	99.8	1	412	1	412	0.0e+00	810.1	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.35	Yes
2608290319	221	99.5	1	221	1	221	0.0e+00	433	KO:K03496	chromosome partitioning protein		Yes
2608290323	374	100	1	374	1	374	0.0e+00	771.5	KO:K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2608290328	1196	99.9	1	1196	1	1196	0.0e+00	2289.6	KO:K03529	chromosome segregation protein		Yes
2608290332	448	100	1	448	1	448	0.0e+00	898.7	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	Yes
2608290332	448	100	1	448	1	448	0.0e+00	898.7	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	Yes
2608290334	61	98.4	1	61	1	61	8.8e-25	113.6	KO:K02722	photosystem II PsbX protein		Yes
2608290337	660	100	1	660	1	660	0.0e+00	1315.1	KO:K02471	putative ATP-binding cassette transporter		Yes
2608290339	113	100	1	113	1	113	0.0e+00	236.5	KO:K02503	histidine triad (HIT) family protein		Yes
2608290340	201	99.5	1	201	1	201	0.0e+00	394.8	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2608290342	417	100	1	417	1	417	0.0e+00	839.7	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
2608290342	417	100	1	417	1	417	0.0e+00	839.7	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
2608290343	405	100	1	405	1	405	0.0e+00	796.6	KO:K07033			Yes
2608290344	261	100	1	261	1	261	0.0e+00	513.5	KO:K09013	Fe-S cluster assembly ATP-binding protein		Yes
2608290345	480	100	1	480	1	480	0.0e+00	954.1	KO:K09014	Fe-S cluster assembly protein SufB		Yes
2608290347	366	99.7	1	366	1	366	0.0e+00	731.5	KO:K09942	hypothetical protein		Yes
2608290349	545	100	1	545	1	545	0.0e+00	1095.5	KO:K01835	phosphoglucomutase [EC:5.4.2.2]	EC:5.4.2.2	Yes
2608290350	429	100	1	429	1	429	0.0e+00	847.4	KO:K07478	putative ATPase		Yes
2608290352	227	100	1	227	1	227	0.0e+00	449.1	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2608290353	241	100	1	241	1	241	0.0e+00	499.2	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
2608290354	404	100	1	404	1	404	0.0e+00	794.3	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	Yes
2608290357	234	100	1	234	1	234	0.0e+00	456.1	KO:K03499	trk system potassium uptake protein TrkA		Yes
2608290362	536	99.8	1	536	1	536	0.0e+00	1048.5	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2608290364	373	99.7	1	373	1	373	0.0e+00	736.5	KO:K01362			Yes
2608290369	306	100	1	306	1	306	0.0e+00	597.4	KO:K07058	membrane protein		Yes
2608290370	266	100	1	266	1	266	0.0e+00	534.6	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2608290374	555	100	1	555	1	555	0.0e+00	1113.2	KO:K00278	L-aspartate oxidase [EC:1.4.3.16]	EC:1.4.3.16	Yes
2608290376	471	100	1	471	1	471	0.0e+00	937.2	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.-.-.-]	EC:2.-	Yes
2608290378	384	100	1	384	1	384	0.0e+00	807	KO:K09919	hypothetical protein		Yes
2608290379	216	99.5	1	216	1	216	0.0e+00	431.4	KO:K00082	5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]	EC:1.1.1.193	Yes
2608290380	308	100	1	308	1	308	0.0e+00	630.6	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.1.2.50	Yes
2608290380	308	100	1	308	1	308	0.0e+00	630.6	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.2.3.12	Yes
2608290381	185	100	1	185	1	185	0.0e+00	360.9	KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	Yes
2608290384	241	100	1	241	1	241	0.0e+00	474.9	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2608290386	130	100	1	130	1	130	0.0e+00	255	KO:K02834	ribosome-binding factor A		Yes
2608290387	269	100	5	269	1	265	0.0e+00	526.9	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2608290389	484	100	1	484	16	499	0.0e+00	979.2	KO:K00514	zeta-carotene desaturase [EC:1.3.5.6]	EC:1.3.5.6	Yes
2608290394	308	100	1	308	1	308	0.0e+00	618.2	KO:K07071			Yes
2608290396	225	100	1	225	1	225	0.0e+00	453.8	KO:K03686	molecular chaperone DnaJ		Yes
2608290397	322	100	1	322	1	322	0.0e+00	628.2	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2608290399	224	100	1	224	1	224	0.0e+00	456.4	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2608290402	260	100	1	260	1	260	0.0e+00	521.5	KO:K10697	two-component system, OmpR family, response regulator RpaA		Yes
2608290403	319	100	1	319	1	319	0.0e+00	623.6	KO:K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	EC:2.7.7.7	Yes
2608290404	212	100	1	212	1	212	0.0e+00	419.5	KO:K00943	dTMP kinase [EC:2.7.4.9]	EC:2.7.4.9	Yes
2608290405	768	99.9	1	768	1	768	0.0e+00	1492.6	KO:K01533	Cu2+-exporting ATPase [EC:3.6.3.4]	EC:3.6.3.4	Yes
2608290407	449	100	1	449	1	449	0.0e+00	873.2	KO:K04485	DNA repair protein RadA/Sms		Yes
2608290408	248	100	1	248	1	248	0.0e+00	486.1	KO:K11329	two-component system, OmpR family, response regulator RpaB		Yes
2608290409	472	100	1	472	1	472	0.0e+00	914.1	KO:K03621	glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]	EC:2.3.1.15	Yes
2608290410	335	99.7	1	335	1	335	0.0e+00	664.8	KO:K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	EC:2.3.1.180	Yes
2608290411	298	100	1	298	1	298	0.0e+00	595.9	KO:K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	EC:2.3.1.39	Yes
2608290412	206	100	1	206	1	206	0.0e+00	416	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2608290415	406	100	1	406	1	406	0.0e+00	813.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	Yes
2608290415	406	100	1	406	1	406	0.0e+00	813.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	Yes
2608290415	406	100	1	406	1	406	0.0e+00	813.1	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	Yes
2608290417	302	99.7	1	302	1	302	0.0e+00	612.8	KO:K02291	phytoene synthase [EC:2.5.1.32]	EC:2.5.1.32	Yes
2608290418	465	100	1	465	1	465	0.0e+00	947.2	KO:K02293	15-cis-phytoene desaturase [EC:1.3.5.5]	EC:1.3.5.5	Yes
2608290419	115	100	1	115	1	115	0.0e+00	235	KO:K05584	NAD(P)H-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290423	673	100	1	673	1	673	0.0e+00	1328.9	KO:K05577	NAD(P)H-quinone oxidoreductase subunit 5 [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290424	534	100	1	534	1	534	0.0e+00	1045.4	KO:K05575	NAD(P)H-quinone oxidoreductase subunit 4 [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290425	272	100	1	272	2	273	0.0e+00	541.2	KO:K05896	segregation and condensation protein A		Yes
2608290426	392	100	1	392	1	392	0.0e+00	788.5	KO:K00966	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	EC:2.7.7.13	Yes
2608290427	276	92	1	276	21	296	0.0e+00	508.1	KO:K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	EC:1.5.1.20	Yes
